New_data,120,1,"6,72E-05"
"0,001975","0,0013149",,
"0,0019873","0,0013234",,
"0,0019985","0,0013313",,
"0,0020086","0,0013386",,
"0,0020176","0,0013454",,
"0,0020254","0,0013515",,
"0,0020321","0,0013571",,
"0,0020377","0,0013621",,
"0,0020422","0,0013665",,
"0,0020455","0,0013704",,
"0,0020478","0,0013737",,
"0,0020489","0,0013765",,
"0,0020489","0,0013787",,
"0,0020478","0,0013804",,
"0,0020455","0,0013816",,
"0,0020422","0,0013822",,
"0,0020377","0,0013823",,
"0,0020321","0,0013819",,
"0,0020254","0,001381",,
"0,0020176","0,0013796",,
"0,0020086","0,0013777",,
"0,0019985","0,0013753",,
"0,0019873","0,0013725",,
"0,001975","0,0013691",,
"0,0019616","0,0013654",,
"0,001947","0,0013611",,
"0,0019313","0,0013564",,
"0,0019145","0,0013513",,
"0,0018966","0,0013458",,
"0,0018776","0,0013398",,
"0,0018574","0,0013334",,
"0,0018362","0,0013267",,
"0,0018138","0,0013195",,
"0,0017903","0,001312",,
"0,0017656","0,0013041",,
"0,0017399","0,0012959",,
"0,001713","0,0012873",,
"0,001685","0,0012785",,
"0,0016559","0,0012693",,
"0,0016257","0,0012599",,
"0,0015943","0,0012502",,
"0,0015619","0,0012403",,
"0,0015283","0,0012301",,
"0,0014936","0,0012197",,
"0,0014577","0,0012092",,
"0,0014208","0,0011985",,
"0,0013827","0,0011877",,
"0,0013435","0,0011769",,
"0,0013032","0,0011659",,
"0,0012618","0,001155",,
"0,0012193","0,001144",,
"0,0011756","0,0011331",,
"0,0011308","0,0011224",,
"0,0010849","0,0011117",,
"0,0010379","0,0011013",,
"0,00098974","0,0010912",,
"0,00094048","0,0010814",,
"0,0008901","0,001072",,
"0,00083859","0,001063",,
"0,00078597","0,0010547",,
"0,00073223","0,0010471",,
"0,00067737","0,0010403",,
"0,00062139","0,0010344",,
"0,00056429","0,0010296",,
"0,00050607","0,0010262",,
"0,00044673","0,0010244",,
"0,00038627","0,0010244",,
"0,00032469","0,0010267",,
"0,00026199","0,0010319",,
"0,00019817","0,0010407",,
"0,00013323","0,0010545",,
"6,72E-05","0,0010756",,
New_data,120,3,"6,72E-05"
"6,72E-05","3,55E-05",,
"0,00013323","7,00E-05",,
"0,00019817","0,00010334",,
"0,00026199","0,00013567",,
"0,00032469","0,00016701",,
"0,00038627","0,00019736",,
"0,00044673","0,00022677",,
"0,00050607","0,00025525",,
"0,00056429","0,00028283",,
"0,00062139","0,00030954",,
"0,00067737","0,00033541",,
"0,00073223","0,00036045",,
"0,00078597","0,0003847",,
"0,00083859","0,00040817",,
"0,0008901","0,00043089",,
"0,00094048","0,00045287",,
"0,00098974","0,00047415",,
"0,0010379","0,00049473",,
"0,0010849","0,00051464",,
"0,0011308","0,0005339",,
"0,0011756","0,00055252",,
"0,0012193","0,00057052",,
"0,0012618","0,00058791",,
"0,0013032","0,00060471",,
"0,0013435","0,00062094",,
"0,0013827","0,0006366",,
"0,0014208","0,00065172",,
"0,0014577","0,00066629",,
"0,0014936","0,00068034",,
"0,0015283","0,00069386",,
"0,0015619","0,00070689",,
"0,0015943","0,00071941",,
"0,0016257","0,00073144",,
"0,0016559","0,000743",,
"0,001685","0,00075408",,
"0,001713","0,00076469",,
"0,0017399","0,00077485",,
"0,0017656","0,00078455",,
"0,0017903","0,00079381",,
"0,0018138","0,00080263",,
"0,0018362","0,00081101",,
"0,0018574","0,00081896",,
"0,0018776","0,00082648",,
"0,0018966","0,00083359",,
"0,0019145","0,00084028",,
"0,0019313","0,00084655",,
"0,001947","0,00085242",,
"0,0019616","0,00085788",,
"0,001975","0,00086294",,
"0,0019873","0,0008676",,
"0,0019985","0,00087187",,
"0,0020086","0,00087574",,
"0,0020176","0,00087923",,
"0,0020254","0,00088233",,
"0,0020321","0,00088505",,
"0,0020377","0,00088738",,
"0,0020422","0,00088934",,
"0,0020455","0,00089092",,
"0,0020478","0,00089213",,
"0,0020489","0,00089297",,
"0,0020489","0,00089344",,
"0,0020478","0,00089355",,
"0,0020455","0,00089329",,
"0,0020422","0,00089268",,
"0,0020377","0,00089171",,
"0,0020321","0,00089039",,
"0,0020254","0,00088872",,
"0,0020176","0,00088671",,
"0,0020086","0,00088435",,
"0,0019985","0,00088165",,
"0,0019873","0,00087862",,
"0,001975","0,00087526",,
"0,0019616","0,00087157",,
"0,001947","0,00086756",,
"0,0019313","0,00086323",,
"0,0019145","0,00085859",,
"0,0018966","0,00085365",,
"0,0018776","0,0008484",,
"0,0018574","0,00084287",,
"0,0018362","0,00083704",,
"0,0018138","0,00083094",,
"0,0017903","0,00082457",,
"0,0017656","0,00081794",,
"0,0017399","0,00081106",,
"0,001713","0,00080394",,
"0,001685","0,00079658",,
"0,0016559","0,00078901",,
"0,0016257","0,00078123",,
"0,0015943","0,00077327",,
"0,0015619","0,00076512",,
"0,0015283","0,00075682",,
"0,0014936","0,00074838",,
"0,0014577","0,00073982",,
"0,0014208","0,00073116",,
"0,0013827","0,00072242",,
"0,0013435","0,00071363",,
"0,0013032","0,00070482",,
"0,0012618","0,00069602",,
"0,0012193","0,00068726",,
"0,0011756","0,00067857",,
"0,0011308","0,00067001",,
"0,0010849","0,00066161",,
"0,0010379","0,00065342",,
"0,00098974","0,0006455",,
"0,00094048","0,0006379",,
"0,0008901","0,0006307",,
"0,00083859","0,00062398",,
"0,00078597","0,00061781",,
"0,00073223","0,0006123",,
"0,00067737","0,00060756",,
"0,00062139","0,00060373",,
"0,00056429","0,00060095",,
"0,00050607","0,00059943",,
"0,00044673","0,00059937",,
"0,00038627","0,00060108",,
"0,00032469","0,00060492",,
"0,00026199","0,00061141",,
"0,00019817","0,00062127",,
"0,00013323","0,00063572",,
"6,72E-05","0,00065692",,
New_data,120,4,"6,72E-05"
"6,72E-05","6,29E-05",,
"0,00013323","0,00012468",,
"0,00019817","0,00018534",,
"0,00026199","0,00024488",,
"0,00032469","0,0003033",,
"0,00038627","0,0003606",,
"0,00044673","0,00041678",,
"0,00050607","0,00047184",,
"0,00056429","0,00052578",,
"0,00062139","0,0005786",,
"0,00067737","0,00063031",,
"0,00073223","0,00068089",,
"0,00078597","0,00073035",,
"0,00083859","0,0007787",,
"0,0008901","0,00082592",,
"0,00094048","0,00087203",,
"0,00098974","0,00091702",,
"0,0010379","0,00096088",,
"0,0010849","0,0010036",,
"0,0011308","0,0010453",,
"0,0011756","0,0010858",,
"0,0012193","0,0011252",,
"0,0012618","0,0011634",,
"0,0013032","0,0012006",,
"0,0013435","0,0012366",,
"0,0013827","0,0012716",,
"0,0014208","0,0013054",,
"0,0014577","0,001338",,
"0,0014936","0,0013696",,
"0,0015283","0,0014001",,
"0,0015619","0,0014294",,
"0,0015943","0,0014576",,
"0,0016257","0,0014848",,
"0,0016559","0,0015108",,
"0,001685","0,0015357",,
"0,001713","0,0015594",,
"0,0017399","0,0015821",,
"0,0017656","0,0016037",,
"0,0017903","0,0016242",,
"0,0018138","0,0016435",,
"0,0018362","0,0016618",,
"0,0018574","0,001679",,
"0,0018776","0,0016951",,
"0,0018966","0,0017101",,
"0,0019145","0,001724",,
"0,0019313","0,0017369",,
"0,001947","0,0017487",,
"0,0019616","0,0017595",,
"0,001975","0,0017692",,
"0,0019873","0,0017779",,
"0,0019985","0,0017856",,
"0,0020086","0,0017924",,
"0,0020176","0,0017981",,
"0,0020254","0,0018029",,
"0,0020321","0,0018069",,
"0,0020377","0,0018099",,
"0,0020422","0,0018122",,
"0,0020455","0,0018138",,
"0,0020478","0,0018148",,
"0,0020489","0,0018153",,
New_data,120,5,"6,72E-05"
"6,72E-05","2,29E-05",,
"0,00013323","4,47E-05",,
"0,00019817","6,55E-05",,
"0,00026199","8,53E-05",,
"0,00032469","0,00010424",,
"0,00038627","0,00012234",,
"0,00044673","0,00013964",,
"0,00050607","0,00015619",,
"0,00056429","0,00017204",,
"0,00062139","0,00018722",,
"0,00067737","0,00020179",,
"0,00073223","0,00021578",,
"0,00078597","0,00022921",,
"0,00083859","0,00024213",,
"0,0008901","0,00025457",,
"0,00094048","0,00026654",,
"0,00098974","0,00027808",,
"0,0010379","0,00028921",,
"0,0010849","0,00029994",,
"0,0011308","0,0003103",,
"0,0011756","0,0003203",,
"0,0012193","0,00032996",,
"0,0012618","0,00033929",,
"0,0013032","0,0003483",,
"0,0013435","0,00035701",,
"0,0013827","0,00036541",,
"0,0014208","0,00037353",,
"0,0014577","0,00038136",,
"0,0014936","0,00038892",,
"0,0015283","0,0003962",,
"0,0015619","0,00040323",,
"0,0015943","0,00040999",,
"0,0016257","0,0004165",,
"0,0016559","0,00042276",,
"0,001685","0,00042877",,
"0,001713","0,00043453",,
"0,0017399","0,00044005",,
"0,0017656","0,00044533",,
"0,0017903","0,00045037",,
"0,0018138","0,00045517",,
"0,0018362","0,00045974",,
"0,0018574","0,00046407",,
"0,0018776","0,00046817",,
"0,0018966","0,00047204",,
"0,0019145","0,00047568",,
"0,0019313","0,00047908",,
"0,001947","0,00048226",,
"0,0019616","0,00048521",,
"0,001975","0,00048793",,
"0,0019873","0,00049043",,
"0,0019985","0,0004927",,
"0,0020086","0,00049474",,
"0,0020176","0,00049655",,
"0,0020254","0,00049814",,
"0,0020321","0,00049951",,
"0,0020377","0,00050065",,
"0,0020422","0,00050156",,
"0,0020455","0,00050225",,
"0,0020478","0,00050272",,
"0,0020489","0,00050296",,
"0,0020489","0,00050298",,
"0,0020478","0,00050277",,
"0,0020455","0,00050234",,
"0,0020422","0,00050169",,
"0,0020377","0,00050082",,
"0,0020321","0,00049973",,
"0,0020254","0,00049841",,
"0,0020176","0,00049688",,
"0,0020086","0,00049512",,
"0,0019985","0,00049314",,
"0,0019873","0,00049094",,
"0,001975","0,00048853",,
"0,0019616","0,0004859",,
"0,001947","0,00048305",,
"0,0019313","0,00047998",,
"0,0019145","0,0004767",,
"0,0018966","0,0004732",,
"0,0018776","0,00046949",,
"0,0018574","0,00046557",,
"0,0018362","0,00046145",,
"0,0018138","0,00045711",,
"0,0017903","0,00045257",,
"0,0017656","0,00044783",,
"0,0017399","0,00044288",,
"0,001713","0,00043774",,
"0,001685","0,00043241",,
"0,0016559","0,00042689",,
"0,0016257","0,00042119",,
"0,0015943","0,00041531",,
"0,0015619","0,00040926",,
"0,0015283","0,00040304",,
"0,0014936","0,00039666",,
"0,0014577","0,00039014",,
"0,0014208","0,00038348",,
"0,0013827","0,00037669",,
"0,0013435","0,0003698",,
"0,0013032","0,0003628",,
"0,0012618","0,00035572",,
"0,0012193","0,00034858",,
"0,0011756","0,0003414",,
"0,0011308","0,00033421",,
"0,0010849","0,00032703",,
"0,0010379","0,0003199",,
"0,00098974","0,00031285",,
"0,00094048","0,00030593",,
"0,0008901","0,00029919",,
"0,00083859","0,00029268",,
"0,00078597","0,00028648",,
"0,00073223","0,00028064",,
"0,00067737","0,00027528",,
"0,00062139","0,00027048",,
"0,00056429","0,00026638",,
"0,00050607","0,00026312",,
"0,00044673","0,0002609",,
"0,00038627","0,00025993",,
"0,00032469","0,00026053",,
"0,00026199","0,00026309",,
"0,00019817","0,00026821",,
"0,00013323","0,0002768",,
"6,72E-05","0,00029054",,
New_data,120,6,"6,72E-05"
"6,72E-05","5,47E-05",,
"0,00013323","0,00010835",,
"0,00019817","0,00016087",,
"0,00026199","0,0002123",,
"0,00032469","0,00026265",,
"0,00038627","0,00031194",,
"0,00044673","0,00036017",,
"0,00050607","0,00040734",,
"0,00056429","0,00045349",,
"0,00062139","0,0004986",,
"0,00067737","0,0005427",,
"0,00073223","0,00058579",,
"0,00078597","0,00062789",,
"0,00083859","0,000669",,
"0,0008901","0,00070914",,
"0,00094048","0,00074832",,
"0,00098974","0,00078654",,
"0,0010379","0,00082382",,
"0,0010849","0,00086018",,
"0,0011308","0,00089561",,
"0,0011756","0,00093014",,
"0,0012193","0,00096377",,
"0,0012618","0,00099651",,
"0,0013032","0,0010284",,
"0,0013435","0,0010594",,
"0,0013827","0,0010895",,
"0,0014208","0,0011189",,
"0,0014577","0,0011473",,
"0,0014936","0,001175",,
"0,0015283","0,0012018",,
"0,0015619","0,0012279",,
"0,0015943","0,0012531",,
"0,0016257","0,0012776",,
"0,0016559","0,0013013",,
"0,001685","0,0013243",,
"0,001713","0,0013465",,
"0,0017399","0,001368",,
"0,0017656","0,0013887",,
"0,0017903","0,0014087",,
"0,0018138","0,0014281",,
"0,0018362","0,0014467",,
"0,0018574","0,0014646",,
"0,0018776","0,0014818",,
"0,0018966","0,0014984",,
"0,0019145","0,0015143",,
"0,0019313","0,0015296",,
"0,001947","0,0015442",,
"0,0019616","0,0015582",,
"0,001975","0,0015715",,
"0,0019873","0,0015843",,
"0,0019985","0,0015965",,
"0,0020086","0,001608",,
"0,0020176","0,001619",,
"0,0020254","0,0016294",,
"0,0020321","0,0016393",,
"0,0020377","0,0016487",,
"0,0020422","0,0016576",,
"0,0020455","0,0016659",,
"0,0020478","0,0016738",,
"0,0020489","0,001681",,
New_data,120,8,"6,72E-05"
"6,72E-05","4,52E-05",,
"0,00013323","8,92E-05",,
"0,00019817","0,00013218",,
"0,00026199","0,00017407",,
"0,00032469","0,00021489",,
"0,00038627","0,00025466",,
"0,00044673","0,00029339",,
"0,00050607","0,00033111",,
"0,00056429","0,00036781",,
"0,00062139","0,00040353",,
"0,00067737","0,00043826",,
"0,00073223","0,00047204",,
"0,00078597","0,00050487",,
"0,00083859","0,00053677",,
"0,0008901","0,00056775",,
"0,00094048","0,00059784",,
"0,00098974","0,00062704",,
"0,0010379","0,00065538",,
"0,0010849","0,00068288",,
"0,0011308","0,00070954",,
"0,0011756","0,00073538",,
"0,0012193","0,00076043",,
"0,0012618","0,00078469",,
"0,0013032","0,0008082",,
"0,0013435","0,00083095",,
"0,0013827","0,00085298",,
"0,0014208","0,00087429",,
"0,0014577","0,00089491",,
"0,0014936","0,00091484",,
"0,0015283","0,00093411",,
"0,0015619","0,00095274",,
"0,0015943","0,00097073",,
"0,0016257","0,0009881",,
"0,0016559","0,0010049",,
"0,001685","0,001021",,
"0,001713","0,0010367",,
"0,0017399","0,0010517",,
"0,0017656","0,0010662",,
"0,0017903","0,0010802",,
"0,0018138","0,0010936",,
"0,0018362","0,0011065",,
"0,0018574","0,0011189",,
"0,0018776","0,0011309",,
"0,0018966","0,0011423",,
"0,0019145","0,0011533",,
"0,0019313","0,0011638",,
"0,001947","0,0011738",,
"0,0019616","0,0011833",,
"0,001975","0,0011924",,
"0,0019873","0,001201",,
"0,0019985","0,0012092",,
"0,0020086","0,0012169",,
"0,0020176","0,0012241",,
"0,0020254","0,0012308",,
"0,0020321","0,0012371",,
"0,0020377","0,0012428",,
"0,0020422","0,0012479",,
"0,0020455","0,0012523",,
"0,0020478","0,0012559",,
"0,0020489","0,0012583",,
New_data,120,9,"6,72E-05"
"6,72E-05","6,40E-05",,
"0,00013323","0,00012697",,
"0,00019817","0,00018878",,
"0,00026199","0,00024947",,
"0,00032469","0,00030904",,
"0,00038627","0,00036749",,
"0,00044673","0,00042482",,
"0,00050607","0,00048103",,
"0,00056429","0,00053612",,
"0,00062139","0,00059009",,
"0,00067737","0,00064294",,
"0,00073223","0,00069467",,
"0,00078597","0,00074528",,
"0,00083859","0,00079478",,
"0,0008901","0,00084315",,
"0,00094048","0,00089041",,
"0,00098974","0,00093654",,
"0,0010379","0,00098156",,
"0,0010849","0,0010255",,
"0,0011308","0,0010682",,
"0,0011756","0,0011099",,
"0,0012193","0,0011504",,
"0,0012618","0,0011899",,
"0,0013032","0,0012282",,
"0,0013435","0,0012654",,
"0,0013827","0,0013015",,
"0,0014208","0,0013365",,
"0,0014577","0,0013703",,
"0,0014936","0,0014031",,
"0,0015283","0,0014348",,
"0,0015619","0,0014654",,
"0,0015943","0,0014949",,
"0,0016257","0,0015234",,
"0,0016559","0,0015507",,
"0,001685","0,0015771",,
"0,001713","0,0016024",,
"0,0017399","0,0016268",,
"0,0017656","0,0016502",,
"0,0017903","0,0016728",,
"0,0018138","0,0016946",,
New_data,120,10,"6,72E-05"
"6,72E-05","3,86E-05",,
"0,00013323","7,62E-05",,
"0,00019817","0,00011262",,
"0,00026199","0,000148",,
"0,00032469","0,00018231",,
"0,00038627","0,00021557",,
"0,00044673","0,00024781",,
"0,00050607","0,00027904",,
"0,00056429","0,00030928",,
"0,00062139","0,00033853",,
"0,00067737","0,00036683",,
"0,00073223","0,00039419",,
"0,00078597","0,00042063",,
"0,00083859","0,00044617",,
"0,0008901","0,00047084",,
"0,00094048","0,00049464",,
"0,00098974","0,0005176",,
"0,0010379","0,00053974",,
"0,0010849","0,00056109",,
"0,0011308","0,00058167",,
"0,0011756","0,00060149",,
"0,0012193","0,00062057",,
"0,0012618","0,00063895",,
"0,0013032","0,00065663",,
"0,0013435","0,00067365",,
"0,0013827","0,00069002",,
"0,0014208","0,00070576",,
"0,0014577","0,00072089",,
"0,0014936","0,00073543",,
"0,0015283","0,00074941",,
"0,0015619","0,00076284",,
"0,0015943","0,00077573",,
"0,0016257","0,00078812",,
"0,0016559","0,00080001",,
"0,001685","0,00081142",,
"0,001713","0,00082237",,
"0,0017399","0,00083287",,
"0,0017656","0,00084294",,
"0,0017903","0,0008526",,
"0,0018138","0,00086185",,
"0,0018362","0,0008707",,
"0,0018574","0,00087917",,
"0,0018776","0,00088727",,
"0,0018966","0,000895",,
"0,0019145","0,00090237",,
"0,0019313","0,00090937",,
"0,001947","0,00091602",,
"0,0019616","0,0009223",,
"0,001975","0,00092822",,
"0,0019873","0,00093376",,
"0,0019985","0,00093891",,
"0,0020086","0,00094365",,
"0,0020176","0,00094795",,
"0,0020254","0,00095178",,
"0,0020321","0,00095509",,
"0,0020377","0,00095781",,
"0,0020422","0,00095983",,
"0,0020455","0,000961",,
"0,0020478","0,00096101",,
"0,0020489","0,00095928",,
New_data,120,12,"6,72E-05"
"6,72E-05","5,94E-05",,
"0,00013323","0,00011772",,
"0,00019817","0,00017493",,
"0,00026199","0,00023103",,
"0,00032469","0,00028604",,
"0,00038627","0,00033997",,
"0,00044673","0,00039283",,
"0,00050607","0,00044462",,
"0,00056429","0,00049534",,
"0,00062139","0,00054502",,
"0,00067737","0,00059365",,
"0,00073223","0,00064125",,
"0,00078597","0,00068782",,
"0,00083859","0,00073336",,
"0,0008901","0,0007779",,
"0,00094048","0,00082143",,
"0,00098974","0,00086397",,
"0,0010379","0,00090551",,
"0,0010849","0,00094608",,
"0,0011308","0,00098568",,
"0,0011756","0,0010243",,
"0,0012193","0,001062",,
"0,0012618","0,0010987",,
"0,0013032","0,0011345",,
"0,0013435","0,0011693",,
"0,0013827","0,0012032",,
"0,0014208","0,0012362",,
"0,0014577","0,0012682",,
"0,0014936","0,0012994",,
"0,0015283","0,0013296",,
"0,0015619","0,0013589",,
"0,0015943","0,0013873",,
"0,0016257","0,0014147",,
"0,0016559","0,0014413",,
"0,001685","0,0014669",,
"0,001713","0,0014916",,
"0,0017399","0,0015154",,
"0,0017656","0,0015382",,
"0,0017903","0,0015599",,
"0,0018138","0,0015803",,
New_data,120,15,"6,72E-05"
"6,72E-05","5,20E-05",,
"0,00013323","0,00010296",,
"0,00019817","0,00015278",,
"0,00026199","0,00020151",,
"0,00032469","0,00024916",,
"0,00038627","0,00029573",,
"0,00044673","0,00034124",,
"0,00050607","0,0003857",,
"0,00056429","0,00042912",,
"0,00062139","0,00047151",,
"0,00067737","0,00051289",,
"0,00073223","0,00055326",,
"0,00078597","0,00059264",,
"0,00083859","0,00063103",,
"0,0008901","0,00066847",,
"0,00094048","0,00070495",,
"0,00098974","0,00074049",,
"0,0010379","0,0007751",,
"0,0010849","0,00080881",,
"0,0011308","0,00084161",,
"0,0011756","0,00087353",,
"0,0012193","0,00090457",,
"0,0012618","0,00093474",,
"0,0013032","0,00096406",,
"0,0013435","0,00099254",,
"0,0013827","0,0010202",,
"0,0014208","0,001047",,
"0,0014577","0,001073",,
"0,0014936","0,0010981",,
"0,0015283","0,0011224",,
"0,0015619","0,0011459",,
"0,0015943","0,0011686",,
"0,0016257","0,0011904",,
"0,0016559","0,0012114",,
"0,001685","0,0012315",,
"0,001713","0,0012506",,
"0,0017399","0,0012687",,
"0,0017656","0,0012858",,
"0,0017903","0,0013015",,
"0,0018138","0,0013155",,
New_data,120,16,"6,72E-05"
"6,72E-05","6,49E-05",,
"0,00013323","0,00012874",,
"0,00019817","0,00019143",,
"0,00026199","0,000253",,
"0,00032469","0,00031346",,
"0,00038627","0,00037279",,
"0,00044673","0,000431",,
"0,00050607","0,00048809",,
"0,00056429","0,00054407",,
"0,00062139","0,00059892",,
"0,00067737","0,00065266",,
"0,00073223","0,00070527",,
"0,00078597","0,00075677",,
"0,00083859","0,00080715",,
"0,0008901","0,0008564",,
"0,00094048","0,00090455",,
"0,00098974","0,00095157",,
"0,0010379","0,00099748",,
"0,0010849","0,0010423",,
"0,0011308","0,001086",,
"0,0011756","0,0011285",,
"0,0012193","0,00117",,
"0,0012618","0,0012104",,
"0,0013032","0,0012496",,
"0,0013435","0,0012878",,
"0,0013827","0,001325",,
"0,0014208","0,001361",,
"0,0014577","0,0013961",,
"0,0014936","0,0014302",,
"0,0015283","0,0014634",,
New_data,240,1,"1,71E-05"
"1,71E-05","1,71E-05",,
"3,40E-05","3,40E-05",,
"5,08E-05","5,08E-05",,
"6,74E-05","6,74E-05",,
"8,40E-05","8,40E-05",,
"0,00010031","0,00010031",,
"0,00011654","0,00011654",,
"0,00013261","0,00013261",,
"0,00014855","0,00014855",,
"0,00016434","0,00016434",,
"0,00018","0,00018",,
"0,00019551","0,00019551",,
"0,00021087","0,00021087",,
"0,0002261","0,0002261",,
"0,00024118","0,00024118",,
"0,00025612","0,00025612",,
"0,00027092","0,00027092",,
"0,00028558","0,00028558",,
"0,00030009","0,00030009",,
"0,00031446","0,00031446",,
"0,00032869","0,00032869",,
"0,00034278","0,00034278",,
"0,00035672","0,00035672",,
"0,00037052","0,00037052",,
"0,00038418","0,00038418",,
"0,0003977","0,0003977",,
"0,00041107","0,00041107",,
"0,00042431","0,00042431",,
"0,0004374","0,0004374",,
"0,00045035","0,00045035",,
"0,00046315","0,00046315",,
"0,00047582","0,00047582",,
"0,00048834","0,00048834",,
"0,00050072","0,00050072",,
"0,00051295","0,00051295",,
"0,00052505","0,00052505",,
"0,000537","0,000537",,
"0,00054881","0,00054881",,
"0,00056048","0,00056048",,
"0,000572","0,000572",,
"0,00058339","0,00058339",,
"0,00059463","0,00059463",,
"0,00060573","0,00060573",,
"0,00061668","0,00061668",,
"0,0006275","0,0006275",,
"0,00063817","0,00063817",,
"0,0006487","0,0006487",,
"0,00065909","0,00065909",,
"0,00066933","0,00066933",,
"0,00067943","0,00067943",,
"0,00068939","0,00068939",,
